DESC,N_SIMS,ACC_FS_A,PVA,ACC_FS_V,PVV,N,P,KA,KV,MSEA,MSEV
"sim1-no-fs-[1,2]-[]",172,0.6666666666666666,,0.0,,5000,3,20,500,0.10510955562801255,0.001381160950006295
"sim1-no-fs-[1,2]-[]",173,0.6666666666666666,,0.0,,5000,3,20,500,0.0916126703505773,0.006461191033781492
"sim1-no-fs-[1,2]-[]",174,0.6666666666666666,,0.0,,5000,3,20,200,0.09839366899010014,0.026928413164524965
"sim1-no-fs-[1,2]-[]",175,0.6666666666666666,,0.0,,5000,3,20,500,0.0899096513794937,0.005587780566465022
"sim1-no-fs-[1,2]-[]",176,0.6666666666666666,,0.0,,5000,3,20,100,0.08884540233835071,0.03528184830155569
"sim1-no-fs-[1,2]-[]",177,0.6666666666666666,,0.0,,5000,3,20,500,0.08569886921941389,0.003909590452422099
"sim1-no-fs-[1,2]-[]",178,0.6666666666666666,,0.0,,5000,3,20,500,0.0935279277240767,0.015584542491509302
"sim1-no-fs-[1,2]-[]",179,0.6666666666666666,,0.0,,5000,3,20,500,0.09079175317441761,0.014760515653900208
"sim1-no-fs-[1,2]-[]",180,0.6666666666666666,,0.0,,5000,3,20,500,0.09423559889595742,0.0014356222625612858
"sim1-no-fs-[1,2]-[]",181,0.6666666666666666,,0.0,,5000,3,20,200,0.08729439337748575,0.010097447427811556
"sim1-no-fs-[1,2]-[]",182,0.6666666666666666,,0.0,,5000,3,20,500,0.08363724537218559,0.01586004106747772
"sim1-no-fs-[1,2]-[]",183,0.6666666666666666,,0.0,,5000,3,20,200,0.08636902340591279,0.021553310966089645
"sim1-no-fs-[1,2]-[]",184,0.6666666666666666,,0.0,,5000,3,20,500,0.08671800383090114,0.04495989142388773
"sim1-no-fs-[1,2]-[]",185,0.6666666666666666,,0.0,,5000,3,20,500,0.11120548405290984,0.02072592976835192
"sim1-no-fs-[1,2]-[]",186,0.6666666666666666,,0.0,,5000,3,50,500,0.08401011203804201,0.0011717439595985248
"sim1-no-fs-[1,2]-[]",187,0.6666666666666666,,0.0,,5000,3,20,100,0.07598841307041436,0.0192317823679046
"sim1-no-fs-[1,2]-[]",188,0.6666666666666666,,0.0,,5000,3,20,100,0.0877165238767632,0.042692117089676254
"sim1-no-fs-[1,2]-[]",189,0.6666666666666666,,0.0,,5000,3,20,500,0.07709749214024093,0.00997631943836822
"sim1-no-fs-[1,2]-[]",190,0.6666666666666666,,0.0,,5000,3,20,1000,0.0941698208844625,0.009360302797396752
"sim1-no-fs-[1,2]-[]",191,0.6666666666666666,,0.0,,5000,3,50,500,0.09773841312532305,0.011121965694750503
"sim1-no-fs-[1,2]-[]",192,0.6666666666666666,,0.0,,5000,3,20,500,0.10121841391746418,0.012900939028018246
"sim1-no-fs-[1,2]-[]",193,0.6666666666666666,,0.0,,5000,3,20,100,0.12087877983111248,0.04438728243055407
"sim1-no-fs-[1,2]-[]",194,0.6666666666666666,,0.0,,5000,3,20,500,0.09805958236918175,0.013284077485591982
"sim1-no-fs-[1,2]-[]",195,0.6666666666666666,,0.0,,5000,3,20,500,0.09241355595553748,0.005635209531259671
"sim1-no-fs-[1,2]-[]",196,0.6666666666666666,,0.0,,5000,3,50,50,0.10433652343921349,0.05773615020971024
"sim1-no-fs-[1,2]-[]",197,0.6666666666666666,,0.0,,5000,3,50,200,0.09300622231996683,0.02777322877016469
"sim1-no-fs-[1,2]-[]",198,0.6666666666666666,,0.0,,5000,3,50,100,0.09579420610728145,0.04232469575825826
"sim1-no-fs-[1,2]-[]",199,0.6666666666666666,,0.0,,5000,3,20,500,0.07175363535228226,0.018058607762264974
"sim1-no-fs-[1,2]-[]",200,0.6666666666666666,,0.0,,5000,3,20,200,0.08254151245467548,0.0335373333892472
"sim1-no-fs-[1,2]-[]",201,0.6666666666666666,,0.0,,5000,3,20,500,0.0837948045289885,0.012026595915747078
"sim1-no-fs-[1,2]-[]",202,0.6666666666666666,,0.0,,5000,3,20,500,0.09765014719439738,0.00042944267660457314
"sim1-no-fs-[1,2]-[]",203,0.6666666666666666,,0.0,,5000,3,20,500,0.09293352872281123,0.001660365124304849
"sim1-no-fs-[1,2]-[]",204,0.6666666666666666,,0.0,,5000,3,20,200,0.0972835897144096,0.026178367008157698
"sim1-no-fs-[1,2]-[]",205,0.6666666666666666,,0.0,,5000,3,20,100,0.08477949579556515,0.023543686213538268
"sim1-no-fs-[1,2]-[]",206,0.6666666666666666,,0.0,,5000,3,20,500,0.09862384504917072,0.009623751470368733
"sim1-no-fs-[1,2]-[]",207,0.6666666666666666,,0.0,,5000,3,50,200,0.09597051666109983,0.009325998434146117
"sim1-no-fs-[1,2]-[]",208,0.6666666666666666,,0.0,,5000,3,20,50,0.08272645427662148,0.08385412297144665
