DESC,N_SIMS,ACC_FS_A,PVA,ACC_FS_V,PVV,N,P,KA,KV,MSEA,MSEV
med3-no-fs-[0:2]-[3:4],0,0.6,,0.4,,5000,5,50,100,0.33887423080120244,1.5521363699134991
med3-no-fs-[0:2]-[3:4],1,0.6,,0.4,,5000,5,20,500,0.35377672728178533,3.2054928311835322
med3-no-fs-[0:2]-[3:4],2,0.6,,0.4,,5000,5,50,200,0.3874709807734213,2.0062070115973065
med3-no-fs-[0:2]-[3:4],3,0.6,,0.4,,5000,5,50,200,0.3423616796407362,2.4196164545285064
med3-no-fs-[0:2]-[3:4],4,0.6,,0.4,,5000,5,50,500,0.4164628160442484,4.329267970657707
med3-no-fs-[0:2]-[3:4],5,0.6,,0.4,,5000,5,50,500,0.37466953338482656,3.1462570574519
med3-no-fs-[0:2]-[3:4],6,0.6,,0.4,,5000,5,20,500,0.41490559078429823,3.507831081491414
med3-no-fs-[0:2]-[3:4],7,0.6,,0.4,,5000,5,50,500,0.38379383313603627,3.431929421626691
med3-no-fs-[0:2]-[3:4],8,0.6,,0.4,,5000,5,20,100,0.5133132366201104,1.5839772613604632
med3-no-fs-[0:2]-[3:4],9,0.6,,0.4,,5000,5,50,200,0.3895058028783327,1.811399576300179
med3-no-fs-[0:2]-[3:4],10,0.6,,0.4,,5000,5,50,500,0.4276487770996989,2.9341428236619542
med3-no-fs-[0:2]-[3:4],11,0.6,,0.4,,5000,5,50,500,0.3400697602367912,3.3846967165647337
med3-no-fs-[0:2]-[3:4],12,0.6,,0.4,,5000,5,20,500,0.4449094954013237,3.3086149423510984
med3-no-fs-[0:2]-[3:4],13,0.6,,0.4,,5000,5,50,500,0.4481896759288643,3.7068269317297586
med3-no-fs-[0:2]-[3:4],14,0.6,,0.4,,5000,5,50,200,0.3802481881899351,1.7787088733414078
med3-no-fs-[0:2]-[3:4],15,0.6,,0.4,,5000,5,50,500,0.4044285587780116,3.2246742462008475
med3-no-fs-[0:2]-[3:4],16,0.6,,0.4,,5000,5,10,500,0.7102893718068574,3.0912713402591367
med3-no-fs-[0:2]-[3:4],17,0.6,,0.4,,5000,5,50,500,0.4303086954629954,3.5686819436417805
med3-no-fs-[0:2]-[3:4],18,0.6,,0.4,,5000,5,20,500,0.399435463817787,3.429270720916007
med3-no-fs-[0:2]-[3:4],19,0.6,,0.4,,5000,5,20,500,0.4742399276451013,3.107267908561334
med3-no-fs-[0:2]-[3:4],20,0.6,,0.4,,5000,5,50,500,0.3035394518326489,3.0238981986825193
med3-no-fs-[0:2]-[3:4],21,0.6,,0.4,,5000,5,50,500,0.4238373854348425,3.230790528438739
med3-no-fs-[0:2]-[3:4],22,0.6,,0.4,,5000,5,50,500,0.3987964924737341,3.730998324808704
med3-no-fs-[0:2]-[3:4],23,0.6,,0.4,,5000,5,20,100,0.38867486437637183,1.3424295438959295
med3-no-fs-[0:2]-[3:4],24,0.6,,0.4,,5000,5,20,500,0.49143159632461364,3.0515566799406435
med3-no-fs-[0:2]-[3:4],25,0.6,,0.4,,5000,5,50,1000,0.3964311285087521,6.057029897950316
med3-no-fs-[0:2]-[3:4],26,0.6,,0.4,,5000,5,20,200,0.47918663141827483,1.3032667682277885
med3-no-fs-[0:2]-[3:4],27,0.6,,0.4,,5000,5,50,100,0.378754927118552,1.2752492680842327
med3-no-fs-[0:2]-[3:4],28,0.6,,0.4,,5000,5,50,500,0.3514376688955546,3.0271906619757876
med3-no-fs-[0:2]-[3:4],29,0.6,,0.4,,5000,5,50,200,0.3371015634793891,1.0821247533348337
med3-no-fs-[0:2]-[3:4],30,0.6,,0.4,,5000,5,50,500,0.47052866090019263,3.485026753081636
med3-no-fs-[0:2]-[3:4],31,0.6,,0.4,,5000,5,20,500,0.41291669327450925,3.407806442086758
med3-no-fs-[0:2]-[3:4],32,0.6,,0.4,,5000,5,50,500,0.326829681657344,3.2619931378471017
med3-no-fs-[0:2]-[3:4],33,0.6,,0.4,,5000,5,50,500,0.4563722780255206,3.148540522589244
med3-no-fs-[0:2]-[3:4],34,0.6,,0.4,,5000,5,20,50,0.44873572933262823,1.767499372764022
med3-no-fs-[0:2]-[3:4],35,0.6,,0.4,,5000,5,20,500,0.44017368901776543,3.330201788306753
med3-no-fs-[0:2]-[3:4],36,0.6,,0.4,,5000,5,20,500,0.45569329036367123,3.47660526751695
med3-no-fs-[0:2]-[3:4],37,0.6,,0.4,,5000,5,50,200,0.3199852270950665,1.3283879636537645
med3-no-fs-[0:2]-[3:4],38,0.6,,0.4,,5000,5,20,500,0.40570852129267904,3.0532958407879707
med3-no-fs-[0:2]-[3:4],39,0.6,,0.4,,5000,5,50,200,0.35313430828534165,1.2699758444001854
med3-no-fs-[0:2]-[3:4],40,0.6,,0.4,,5000,5,20,500,0.3716468341048564,3.694428588618765
med3-no-fs-[0:2]-[3:4],41,0.6,,0.4,,5000,5,50,500,0.4361298443546313,3.4231112655953018
med3-no-fs-[0:2]-[3:4],42,0.6,,0.4,,5000,5,50,500,0.447643661381759,3.19458639690685
med3-no-fs-[0:2]-[3:4],43,0.6,,0.4,,5000,5,50,50,0.3298623296731811,2.5002719417569055
